0.0,"#AtenciónPasajeros: Debido a la alta demanda de llamadas al contact center, estamos priorizando la atención de los pasajeros que vuelan en las próximas 48hs. Agradecemos tu comprensión. Para medidas frente a COVID-19 consulta en 
https://t.co/tU47AuGEWg https://t.co/9Ujwd1cC11",2020-04-06
0.0,En este momento te damos la información de la #ConferenciaDePrensa: #Coronavirus #COVID19,2020-04-06
-0.7675,"Here in #EEUU
Our Faux-Conservatives are too busy spewing anti-Venezuela 
‘Drug Lord’ propaganda
in latest effort to justify attacking poor oil rich nation
So billionaires may profits
off yet another defenseless nation
Why are #Republicans making war on #Christianity ? https://t.co/jVGvUnBbqe",2020-04-06
0.0,Paraguay: los jueces de la Corte Suprema trabajarán desde sus casas por el coronavirus https://t.co/wkZiG4jq93 vía @laprovinciabsas,2020-04-06
0.0,"El taxista, que portaba un traje similar a los que utilizan en los hospitales y un cubrebocas, dijo que todo se trató de una broma
https://t.co/LuBDNhv8W1",2020-04-06
0.5106,Ethical Humanoid Extraterrestrials oppose 5G Coronavirus says alien contactee - https://t.co/NEYMfwgyob,2020-04-06
0.0,The Douglas County Health Department received preliminary test results for seven more COVID-19 cases. The total in Douglas County is now 148 as of Sunday evening. https://t.co/NvP7o6ZnU2,2020-04-06
0.296,"#AtentionPassengers: Due to the high demand of calls to our contact center, we are prioritizing passengers who fly in the next 48 hs. We appreciate your understanding. For measures regarding COVID-19 refer to 
https://t.co/rJd0hTn6FS https://t.co/OnG0rW2h0c",2020-04-06
0.0,特設サイト 新型コロナウイルス「緊急事態宣言」が出た場合 東京都の対応｜NHK   https://t.co/UDHYjvpkyq,2020-04-06
0.0,Coronavirus en la #Argentina: hubo 103 contagios nuevos y el total llegó a 1554... https://t.co/AWCdnCmvsZ,2020-04-06
0.296,"#AtentionPassengers: Due to the high demand of calls to our contact center, we are prioritizing passengers who fly in the next 48 hs. We appreciate your understanding. For measures regarding COVID-19 refer to 
https://t.co/1Ff5TPDAJy https://t.co/bjqI7Wnrdp",2020-04-06
-0.5574,"En los últimos años, Panamá invirtió millones de dólares para convertirse en el hub de América, hoy, ante la pandemia, la economía parece detenerse mientras los casos positivos de coronavirus aumentan (sin embargo hay una explicación).  #DeLaSemana
 
https://t.co/dpYPiRNU8O",2020-04-06
0.0,Haíti anunció su primera muerte por coronavirus y Cuba elevó a ocho los fallecidos https://t.co/3NfeLUWe2F vía @laprovinciabsas,2020-04-06
-0.4767,"@Humanoid_animal @srivatsayb Who is dangerous him 👆or these people👇 chaman?
https://t.co/7NHy95D28W",2020-04-06
0.4588,Who the phuck cares about oil? #Coronavirus,2020-04-06
0.34,"Ante la emergencia por coronavirus, son varias las acciones que ha adelantado el sector @HaciendaBogota que buscan brindar alivios económicos a los ciudadanos.⬇️ 

https://t.co/1BYDiEdrLK",2020-04-06
0.0,"orussia Dortmund habilitará su estadio como centro médico para infectados de Covid-19  

#BienvenidosALaPatria

https://t.co/yFraBSeWIz https://t.co/8zgPxgWOvL",2020-04-06
0.0,"“Las clases volverán cuando superemos la pandemia”
#COVID2019 #CoronavirusArgentina #coronavirus  #QuedateEnTuCasa #EmergenciaSanitaria 
#Educación #Clases 
https://t.co/Yocwtx2nq2 https://t.co/ynOknFxxhb",2020-04-06
0.0,"Authorities say the murder-suicide was apparently prompted by the man's concern that they had both contracted the coronavirus.

https://t.co/yqtbMduhhd",2020-04-06
0.4019,The United Way of Amarillo and Canyon has established the COVID-19 Emergency Relief Fund to provide aid to those affected. Apply for aid now. https://t.co/Qka2PzZ01z https://t.co/dAf5A5xCxx,2020-04-06
0.1531,Brazil Left Its Economy Open and Has a Lower Coronavirus Mortality Rate (Deaths per Million People) than the United States https://t.co/HIvIu2BNiN,2020-04-06
0.0,|| Paso a paso en centros de salud públicos y privados || #Covid19 #QuédateEnCasa https://t.co/mlaOC6Vxz1,2020-04-06
0.5622,@HillaryCourson https://t.co/SbCKgtoil5  EVEN IRAQ IS DOING BETTER THAN USA WHEN IT COMES TO ANTI-CORONAVIRUS JOBS！#IMPEACHTRUMPAGAIN,2020-04-06
0.0,"@CorpoelecSucre_te indica cómo tomar medidas preventivas con el #Coronavirus, siguiendo estos tips https://t.co/hcs4kuQ54K",2020-04-06
0.0,"Lebanese expats began their return to the country on Sunday after the government reopened Beirut’s Rafic Hariri International Airport to receive flights carrying nationals stranded overseas by the #coronavirus disease pandemic.   

https://t.co/5rJgBjtJx7 https://t.co/5cBbcPMvjg",2020-04-06
0.0,Marianne Faithfull internada com Covid-19  - https://t.co/XjtbYpo7KA   #Marianne #Faithfull #internada #com #Covid-19 #,2020-04-06
0.0,"Si en esta cuarentena sientes temor, angustia, desesperación, quieres hablar con alguien o necesitas información sobre el COVID-19 ¡Contáctanos! 
 📞 1-18-83-26
#QuédateEnCasa https://t.co/WqtvRjMnoC",2020-04-06
