0.0,Neuartiger Coronavirus: Mysteriöse Lungenkrankheit in China: Erster Todesfall https://t.co/rNfZ4xV3Fv https://t.co/nKWfj0XH0H,2020-01-11
0.3182,.@hayesluk summarises novel coronavirus lab findings; https://t.co/O9WXGmfAPW https://t.co/0COqVD9wRK,2020-01-11
0.0,"La historia se repite: ¿un nuevo coronavirus en China?
https://t.co/zr1YXIhrGj via @IyC_es",2020-01-11
-0.5994,China reports 1st death from 'new type of coronavirus' | CBC News https://t.co/zTse4gJvwe,2020-01-11
-0.0258,"Crap, a quick blast search suggests the Wuhan coronavirus looks like a Bat SARS-like coronavirus with 89.12% identity and 82.34%  identify to a SARS coronavirus. @MackayIM @FluTrackers https://t.co/M0Zu2DVbRx",2020-01-11
0.0,"And there it is -- a @WHO call for transparency and data-sharing concerning #WuHanPneumonia #coronavirus .

If it turns out that the world has lacked access to potentially life-saving viral info because a clique of scientists sat on it, pending prestigious publication, whoa!😡🤬 https://t.co/8WVe6ihT6M",2020-01-11
-0.5994,#China Reports First #Death From New Coronavirus - Jan 11 @ 8:59 AM ET https://t.co/3YlPciHXzV,2020-01-11
0.0,"Genome sequence of the new coronavirus associated with a pneumonia cluster in Wuhan, China: https://t.co/6k5urEWn7G",2020-01-11
0.0,"China releases genetic data on new coronavirus, now deadly https://t.co/DNJEioCRcm",2020-01-11
