0.0,"Thailand Confirms Traveler from China Hospitalized With New Form of Coronavirus, According to U.N. Officials https://t.co/SYhObybsOj https://t.co/38FHGvyGGu",2020-01-13
0.8271,"@WHO: @WHOWPRO @DrTedros Genetic sequences of the novel #coronavirus (2019-nCoV) will allow countries to develop specific diagnostic kits, quickly identify and then care for anyone infected, and ensure better health outcomes and containment of the virus. https://t.co/pVDfOTdw4R",2020-01-13
0.0,"Sanidad: el riesgo de que el nuevo coronavirus llegue a España es muy bajo
https://t.co/HJRcmS6fPF",2020-01-13
-0.0516,Good news on Wuhan coronavirus @WHO rpts outbreak hasn't spread. Seafood market (major transport hub) is closed; no known further cases. Evidence supports outbreak associated w/ exposures in seafood market. No infection among health workers &amp; no known human to human transmission https://t.co/pCFQS4aXlk,2020-01-13
