0.1779,"Could COVID-19 be Amazon’s kryptonite? Over one-third of all 2019 e-commerce sales in the US involved a purchase from Amazon, as the company continues to grow and diversify.While the company has overcome p 
 https://t.co/MxqjiXTHAZ",2020-04-02
-0.3182,BBC Education News: Coronavirus: Big Issue sellers struggle for cash in lockdown - https://t.co/hGYev4TpXh,2020-04-02
0.0516,El Gobierno ha estado dando vuelta a ver como **ayudar a los inquilinos** que debido a la reducción de sus ingresos como consecuencia del coronavirus no pueden hacer frente al pago de sus alquileres. https://t.co/PJbcITBUpv,2020-04-02
0.0,"En #Mazatlán, centrales camioneras reportan una disminución en el transporte de pasajeros, a raíz de la contingencia por #coronavirus; prevén que el cierre de hoteles también les afecte  https://t.co/rpTXfQh6fw",2020-04-02
-0.5859,"Manila’s street dwellers were given a temporary roof over their heads and food in their bellies by the city government as they continue to be exposed to the dangers of the coronavirus disease (COVID-19).

Read more: https://t.co/ov8YiFt2uP

#ObligasyonAtKarapatan https://t.co/Coad0ZpBeB",2020-04-02
-0.4019,"There are new reports suggesting people without symptoms of the coronavirus are fueling the fast spread of the illness.
https://t.co/823vGGRBsk",2020-04-02
0.296,"#AtentionPassengers: Due to the high demand of calls to our contact center, we are prioritizing passengers who fly in the next 48 hs. We appreciate your understanding. For measures regarding COVID-19 refer to https://t.co/4Cec80pzMc https://t.co/bYUU5WiWPM",2020-04-02
0.0,"🟡 ⬆️  157 new confirmed case(s) in USA 🇺🇸  totaling 214,639 in this place. Already 934,813 worldwide. #coronavirus #covid19 #Usa",2020-04-02
-0.9692,"Feelings of suicide are amplified amid a pandemic, warn mental health experts, like @NKaslow. There's no single cause of suicide but isolation, getting laid off, losing a safe place to live are the kinds of adversity that can elevate suicide risk. https://t.co/SgItzw4pUG #COVID19 https://t.co/D7xCXN6hQV",2020-04-02
0.3818,"According to Equity Portfolio &amp; Technical Strategy Director Mike Gibbs's latest research, the markets remain focused on the economy and the coronavirus. Learn more: https://t.co/Q7Kzut4NQx",2020-04-02
0.0,Así es como se puede dar la cadena de infección de Covid-19 👇 https://t.co/YCN9y6ZWcq,2020-04-02
-0.3595,"No olvides acatar las recomendaciones del Gobierno Nacional

Designa una persona para que una vez por semana salga a realizar las compras de alimentos y aprovisionamientos

¡Grandes héroes
Grandes guardas!

#QuédateEnCasa #YoMeQuedoEnCasa #COVID19 #CoronavirusEnColombia #SNEL https://t.co/IMnBKxjIW1",2020-04-02
